judul,link,halaman_sumber
Sri Mulyani di MK: BLT El Nino 2024 Belum Dieksekusi Kemensos,https://news.detik.com/pemilu/d-7279636/sri-mulyani-di-mk-blt-el-nino-2024-belum-dieksekusi-kemensos,https://www.detik.com/search/searchall?query=blt&page=9
1.686 Petani dan Buruh Tani Tembakau Kebumen Terima BLT Rp 600 Ribu,https://www.detik.com/jateng/berita/d-7041638/1-686-petani-dan-buruh-tani-tembakau-kebumen-terima-blt-rp-600-ribu,https://www.detik.com/search/searchall?query=blt&page=10
Pemkab Klaten Gerah Ada Kades dan Perangkat Desa Terima BLT Cukai Tembakau,https://www.detik.com/jateng/berita/d-7059150/pemkab-klaten-gerah-ada-kades-dan-perangkat-desa-terima-blt-cukai-tembakau,https://www.detik.com/search/searchall?query=blt&page=10
Waspada! Beredar Pesan Berantai Via WA soal Tambahan BLT Rp 400 Ribu,https://finance.detik.com/berita-ekonomi-bisnis/d-7262652/waspada-beredar-pesan-berantai-via-wa-soal-tambahan-blt-rp-400-ribu,https://www.detik.com/search/searchall?query=blt&page=10
"AHY Minta Demokrat Tak Pura-pura Nangis, Sindir Soal BLT",https://20.detik.com/detikflash/20220915-220915123/ahy-minta-demokrat-tak-pura-pura-nangis-sindir-soal-blt,https://www.detik.com/search/searchall?query=blt&page=10
"Cara Daftar BLT BBM Secara Online Lewat HP, Ini Syarat Penerimanya",https://oto.detik.com/berita/d-7031392/cara-daftar-blt-bbm-secara-online-lewat-hp-ini-syarat-penerimanya,https://www.detik.com/search/searchall?query=blt&page=10
"Kemensos Siapkan BLT El Nino Rp 200 Ribu, Cair November-Desember 2023",https://news.detik.com/berita/d-7023795/kemensos-siapkan-blt-el-nino-rp-200-ribu-cair-november-desember-2023,https://www.detik.com/search/searchall?query=blt&page=10
Lempar-lemparan Data Penerima BLT El Nino Antara Mensos dan Menkeu,https://finance.detik.com/berita-ekonomi-bisnis/d-7025499/lempar-lemparan-data-penerima-blt-el-nino-antara-mensos-dan-menkeu,https://www.detik.com/search/searchall?query=blt&page=10
Penampakan Baliho 'Terima Kasih Pak Jokowi' yang Akan Dicopot Gibran,https://www.detik.com/jateng/foto/d-6395052/penampakan-baliho-terima-kasih-pak-jokowi-yang-akan-dicopot-gibran,https://www.detik.com/search/searchall?query=blt&page=10
Kades di Halmahera Selatan Babak Belur Diamuk Warga Saat Pembagian BLT,https://news.detik.com/berita/d-7210204/kades-di-halmahera-selatan-babak-belur-diamuk-warga-saat-pembagian-blt,https://www.detik.com/search/searchall?query=blt&page=10
"Kades-Perangkat di Ceper Klaten Terima BLT Cukai Tembakau, Camat Buka Suara",https://www.detik.com/jateng/berita/d-7034564/kades-perangkat-di-ceper-klaten-terima-blt-cukai-tembakau-camat-buka-suara,https://www.detik.com/search/searchall?query=blt&page=10
Kronologi Kades di Halmahera Selatan Babak Belur Diamuk Warga Saat Bagi BLT,https://www.detik.com/sulsel/hukum-dan-kriminal/d-7208719/kronologi-kades-di-halmahera-selatan-babak-belur-diamuk-warga-saat-bagi-blt,https://www.detik.com/search/searchall?query=blt&page=10
"BLT El Nino Rp 200 Ribu Cair Mulai Bulan Depan, Ini 3 Faktanya",https://finance.detik.com/berita-ekonomi-bisnis/d-7002276/blt-el-nino-rp-200-ribu-cair-mulai-bulan-depan-ini-3-faktanya,https://www.detik.com/search/searchall?query=blt&page=10
"Sri Mulyani Kucurkan Rp 7,52 T buat BLT El Nino ke 18,8 Juta Keluarga",https://finance.detik.com/berita-ekonomi-bisnis/d-7001539/sri-mulyani-kucurkan-rp-7-52-t-buat-blt-el-nino-ke-18-8-juta-keluarga,https://www.detik.com/search/searchall?query=blt&page=11
Kades di Halmahera Selatan Babak Belur Diamuk Warganya saat Penyaluran BLT,https://www.detik.com/sulsel/berita/d-7208333/kades-di-halmahera-selatan-babak-belur-diamuk-warganya-saat-penyaluran-blt,https://www.detik.com/search/searchall?query=blt&page=11
Siap-siap! Ada BLT El Nino Rp 200 Ribu/Bulan November-Desember,https://finance.detik.com/berita-ekonomi-bisnis/d-6999416/siap-siap-ada-blt-el-nino-rp-200-ribu-bulan-november-desember,https://www.detik.com/search/searchall?query=blt&page=11
Jokowi Klaim BLT BBM Telah Diterima Lebih dari 8 Juta Warga,https://20.detik.com/detikflash/20220915-220915066/jokowi-klaim-blt-bbm-telah-diterima-lebih-dari-8-juta-warga,https://www.detik.com/search/searchall?query=blt&page=11
Pemerintah Buka Peluang Perpanjang BLT El Nino Tahun Depan,https://finance.detik.com/berita-ekonomi-bisnis/d-7114416/pemerintah-buka-peluang-perpanjang-blt-el-nino-tahun-depan,https://www.detik.com/search/searchall?query=blt&page=11
Hati-hati! Modus Penipuan di Kota Batu Ngaku dari Dinas Sosial Bagi-bagi BLT,https://www.detik.com/jatim/berita/d-7180821/hati-hati-modus-penipuan-di-kota-batu-ngaku-dari-dinas-sosial-bagi-bagi-blt,https://www.detik.com/search/searchall?query=blt&page=11
Panduan Cara Cek Daftar Penerima BLT El Nino 2023 Online,https://news.detik.com/berita/d-7101130/panduan-cara-cek-daftar-penerima-blt-el-nino-2023-online,https://www.detik.com/search/searchall?query=blt&page=11
Keluarga Korban Tragedi Kanjuruhan Dapat BLT + Sembako,https://finance.detik.com/foto-bisnis/d-6326285/keluarga-korban-tragedi-kanjuruhan-dapat-blt-sembako,https://www.detik.com/search/searchall?query=blt&page=11
Sopir Batu Bara Terdampak Jalan Umum Ditutup Diberi BLT Rp 200 Ribu,https://www.detik.com/sumbagsel/hukum-dan-kriminal/d-7178846/sopir-batu-bara-terdampak-jalan-umum-ditutup-diberi-blt-rp-200-ribu,https://www.detik.com/search/searchall?query=blt&page=11
"Pemerintah Siapkan BLT El Nino, Besarnya Rp 200 Ribu per Bulan",https://www.detik.com/jogja/bisnis/d-6999793/pemerintah-siapkan-blt-el-nino-besarnya-rp-200-ribu-per-bulan,https://www.detik.com/search/searchall?query=blt&page=11
Bupati Bandung Gelontorkan BLT hingga 6.422 Ton Beras di 31 Kecamatan,https://www.detik.com/jabar/berita/d-6985403/bupati-bandung-gelontorkan-blt-hingga-6-422-ton-beras-di-31-kecamatan,https://www.detik.com/search/searchall?query=blt&page=11
Eks Kades Koruptor BLT Probolinggo Ditangkap di Bali Kasus Curanmor,https://www.detik.com/jatim/hukum-dan-kriminal/d-7101706/eks-kades-koruptor-blt-probolinggo-ditangkap-di-bali-kasus-curanmor,https://www.detik.com/search/searchall?query=blt&page=11
Airlangga Buka Suara soal Bagi-bagi BLT-Subsidi Pupuk Jelang Pilpres,https://finance.detik.com/berita-ekonomi-bisnis/d-7179145/airlangga-buka-suara-soal-bagi-bagi-blt-subsidi-pupuk-jelang-pilpres,https://www.detik.com/search/searchall?query=blt&page=12
Cara Cek Pencairan BLT El Nino Rp400 Ribu Desember 2023,https://www.detik.com/jateng/berita/d-7087656/cara-cek-pencairan-blt-el-nino-rp400-ribu-desember-2023,https://www.detik.com/search/searchall?query=blt&page=12
Airlangga Klaim Cuma Prabowo yang Bisa Lanjutkan Program BLT hingga PKH,https://news.detik.com/pemilu/d-7173218/airlangga-klaim-cuma-prabowo-yang-bisa-lanjutkan-program-blt-hingga-pkh,https://www.detik.com/search/searchall?query=blt&page=12
Jokowi Pamer Dalam Seminggu Hampir 6 Juta Warga Terima BLT BBM,https://20.detik.com/detikflash/20220915-220915040/jokowi-pamer-dalam-seminggu-hampir-6-juta-warga-terima-blt-bbm,https://www.detik.com/search/searchall?query=blt&page=12
Momen Jokowi Bagikan BLT El Nino ke Warga Malang,https://20.detik.com/detikupdate/20231215-231215048/momen-jokowi-bagikan-blt-el-nino-ke-warga-malang,https://www.detik.com/search/searchall?query=blt&page=12
"Turunkan Angka Kemiskinan Ekstrem, Pemkab Bojonegoro Bagikan BLT-Bansos",https://www.detik.com/jatim/berita/d-7079328/turunkan-angka-kemiskinan-ekstrem-pemkab-bojonegoro-bagikan-blt-bansos,https://www.detik.com/search/searchall?query=blt&page=12
Pemkab Bojonegoro Salurkan BLT Cukai Tembakau-Bansos Kemiskinan Ekstrem,https://www.detik.com/jatim/berita/d-7079409/pemkab-bojonegoro-salurkan-blt-cukai-tembakau-bansos-kemiskinan-ekstrem,https://www.detik.com/search/searchall?query=blt&page=12
Senyum Semringah Pedagang Pasar di Buton Dapat BLT dari Jokowi,https://finance.detik.com/foto-bisnis/d-6315378/senyum-semringah-pedagang-pasar-di-buton-dapat-blt-dari-jokowi,https://www.detik.com/search/searchall?query=blt&page=12
"Sumringah, Warga Benjeng Terima BLT Cukai Langsung dari Bupati Gresik",https://www.detik.com/jatim/berita/d-6947118/sumringah-warga-benjeng-terima-blt-cukai-langsung-dari-bupati-gresik,https://www.detik.com/search/searchall?query=blt&page=12
"Jokowi Perpanjang Bantuan Beras dan BLT Jelang Pemilu, Airlangga Bantah Politis",https://www.detik.com/bali/nusra/d-7142237/jokowi-perpanjang-bantuan-beras-dan-blt-jelang-pemilu-airlangga-bantah-politis,https://www.detik.com/search/searchall?query=blt&page=12
"Janjikan Guru Ngaji-Marbot Dapat Gaji, Mahfud: BLT Kadang Salah Sasaran",https://news.detik.com/pemilu/d-7135903/janjikan-guru-ngaji-marbot-dapat-gaji-mahfud-blt-kadang-salah-sasaran,https://www.detik.com/search/searchall?query=blt&page=12
Bamsoet Dukung Prabowo Siapkan Super Apps GovTech untuk Cegah Korupsi,https://news.detik.com/berita/d-7936433/bamsoet-dukung-prabowo-siapkan-super-apps-govtech-untuk-cegah-korupsi,https://www.detik.com/search/searchall?query=blt&page=12
Airlangga Beri Bantuan Beras-BLT ke Warga Bandung: Bukan Kebutuhan Pemilu,https://news.detik.com/berita/d-7150052/airlangga-beri-bantuan-beras-blt-ke-warga-bandung-bukan-kebutuhan-pemilu,https://www.detik.com/search/searchall?query=blt&page=13
1.841 Buruh Rokok di Yogyakarta Terima BLT Cukai Tembakau,https://news.detik.com/berita/d-7052813/1-841-buruh-rokok-di-yogyakarta-terima-blt-cukai-tembakau,https://www.detik.com/search/searchall?query=blt&page=13
"Tinjau BLT di Banyuwangi, Jokowi: Suntik Daya Beli Rakyat karena El Nino",https://www.detik.com/jatim/berita/d-7111748/tinjau-blt-di-banyuwangi-jokowi-suntik-daya-beli-rakyat-karena-el-nino,https://www.detik.com/search/searchall?query=blt&page=13
Kala Emak-emak di Sukabumi Saling Dorong Berebut BLT,https://20.detik.com/detikflash/20220913-220913121/kala-emak-emak-di-sukabumi-saling-dorong-berebut-blt,https://www.detik.com/search/searchall?query=blt&page=13
"Pedagang Pasar Rogojampi Banyuwangi Semringah BLT El Nino Rp 1,2 Juta Cair",https://www.detik.com/jatim/berita/d-7110353/pedagang-pasar-rogojampi-banyuwangi-semringah-blt-el-nino-rp-1-2-juta-cair,https://www.detik.com/search/searchall?query=blt&page=13
"Bansos Disebar Jelang Pemilu Tuai Kritik Keras, Jokowi Langsung Buka Suara",https://finance.detik.com/berita-ekonomi-bisnis/d-7174562/bansos-disebar-jelang-pemilu-tuai-kritik-keras-jokowi-langsung-buka-suara,https://www.detik.com/search/searchall?query=blt&page=13
"Korupsi BLT Rp 359 Juta, Eks Kades di Sampang Ditahan",https://news.detik.com/berita/d-6927985/korupsi-blt-rp-359-juta-eks-kades-di-sampang-ditahan,https://www.detik.com/search/searchall?query=blt&page=13
Momen Jokowi Bagi-bagi BLT BBM Didampingi Prabowo,https://finance.detik.com/foto-bisnis/d-6294064/momen-jokowi-bagi-bagi-blt-bbm-didampingi-prabowo,https://www.detik.com/search/searchall?query=blt&page=13
"BLT El Nino Sudah Disalurkan Rp 6,72 T, Begini Cara Cek Penerimanya",https://finance.detik.com/berita-ekonomi-bisnis/d-7108191/blt-el-nino-sudah-disalurkan-rp-6-72-t-begini-cara-cek-penerimanya,https://www.detik.com/search/searchall?query=blt&page=13
"Jokowi Makin Sering Bagi Bansos Tanpa Risma, Ada Apa?",https://www.detik.com/bali/bisnis/d-7167304/jokowi-makin-sering-bagi-bansos-tanpa-risma-ada-apa,https://www.detik.com/search/searchall?query=blt&page=13
Kata Ganjar Soal Jokowi Bagi-bagi Bansos Jelang Pemilu,https://www.detik.com/sumut/berita/d-7170089/kata-ganjar-soal-jokowi-bagi-bagi-bansos-jelang-pemilu,https://www.detik.com/search/searchall?query=blt&page=13
"Daftar 5 Bansos yang Bakal Cair di Awal 2024, Cek di Sini!",https://finance.detik.com/berita-ekonomi-bisnis/d-7131530/daftar-5-bansos-yang-bakal-cair-di-awal-2024-cek-di-sini,https://www.detik.com/search/searchall?query=blt&page=13
Jokowi: BLT El Nino Rp 400 Ribu Suntik Daya Beli Rakyat,https://finance.detik.com/berita-ekonomi-bisnis/d-7111194/jokowi-blt-el-nino-rp-400-ribu-suntik-daya-beli-rakyat,https://www.detik.com/search/searchall?query=blt&page=14
Mensos Risma Bakal Kaji Ulang Jumlah Penerima BLT EL Nino,https://finance.detik.com/berita-ekonomi-bisnis/d-7024228/mensos-risma-bakal-kaji-ulang-jumlah-penerima-blt-el-nino,https://www.detik.com/search/searchall?query=blt&page=14
"Terima BLT Dinsos, Ratusan Warga Wringinanom Siap Gempur Rokok Ilegal",https://www.detik.com/jatim/berita/d-7020257/terima-blt-dinsos-ratusan-warga-wringinanom-siap-gempur-rokok-ilegal,https://www.detik.com/search/searchall?query=blt&page=14
Ekonom Tak Yakin Pengalihan Subsidi Bisa Tekan Kemiskinan,https://20.detik.com/detikflash/20220911-220911085/ekonom-tak-yakin-pengalihan-subsidi-bisa-tekan-kemiskinan,https://www.detik.com/search/searchall?query=blt&page=14
"Bertemu Warga Labuan Bajo, Jokowi Janji BLT El Nino Cair Pekan Ini",https://www.detik.com/bali/nusra/d-7072232/bertemu-warga-labuan-bajo-jokowi-janji-blt-el-nino-cair-pekan-ini,https://www.detik.com/search/searchall?query=blt&page=14
"Kampanyekan Prabowo-Gibran, PAN Usung BLT Hingga Makan Siang-Susu Gratis",https://news.detik.com/pemilu/d-7068589/kampanyekan-prabowo-gibran-pan-usung-blt-hingga-makan-siang-susu-gratis,https://www.detik.com/search/searchall?query=blt&page=14
"Jokowi Rajin Tebar Bansos Tanpa Didampingi Risma, Ini Alasannya",https://finance.detik.com/berita-ekonomi-bisnis/d-7166902/jokowi-rajin-tebar-bansos-tanpa-didampingi-risma-ini-alasannya,https://www.detik.com/search/searchall?query=blt&page=14
"Bagi-bagi BLT BBM ke Warga Surabaya, Nih Fotonya",https://finance.detik.com/foto-bisnis/d-6270922/bagi-bagi-blt-bbm-ke-warga-surabaya-nih-fotonya,https://www.detik.com/search/searchall?query=blt&page=14
"Bendahara Desa Jadi Tersangka Korupsi BLT, Ratusan Warga Demo Kejari Sampang",https://www.detik.com/jatim/hukum-dan-kriminal/d-7063156/bendahara-desa-jadi-tersangka-korupsi-blt-ratusan-warga-demo-kejari-sampang,https://www.detik.com/search/searchall?query=blt&page=14
"Dorong Daya Beli Masyarakat, Jokowi Akan Bagikan BLT El Nino",https://www.detik.com/sumut/bisnis/d-7002185/dorong-daya-beli-masyarakat-jokowi-akan-bagikan-blt-el-nino,https://www.detik.com/search/searchall?query=blt&page=14
"TPN Ganjar-Mahfud Minta Penyaluran Bansos Ditunda, Zulhas: Kami Minta Dilanjutkan",https://finance.detik.com/berita-ekonomi-bisnis/d-7123602/tpn-ganjar-mahfud-minta-penyaluran-bansos-ditunda-zulhas-kami-minta-dilanjutkan,https://www.detik.com/search/searchall?query=blt&page=14
Jokowi Lanjutkan Bantuan Beras 10 Kg yang Berakhir Maret 2024 Jika APBN Cukup,https://news.detik.com/berita/d-7089824/jokowi-lanjutkan-bantuan-beras-10-kg-yang-berakhir-maret-2024-jika-apbn-cukup,https://www.detik.com/search/searchall?query=blt&page=14
"Mensos & Menkeu Saling Lempar soal Data Penerima BLT El Nino 18,8 Juta",https://finance.detik.com/berita-ekonomi-bisnis/d-7026387/mensos-menkeu-saling-lempar-soal-data-penerima-blt-el-nino-18-8-juta,https://www.detik.com/search/searchall?query=blt&page=15
BLT El Nino Ada Lagi di 2024? Ini Kata Mensos Risma,https://finance.detik.com/berita-ekonomi-bisnis/d-7024022/blt-el-nino-ada-lagi-di-2024-ini-kata-mensos-risma,https://www.detik.com/search/searchall?query=blt&page=15
"Gelontorkan BLT El Nino-Gagal Ginjal, Mensos Dapat Tambahan Anggaran Rp 8,81 T",https://finance.detik.com/berita-ekonomi-bisnis/d-7023923/gelontorkan-blt-el-nino-gagal-ginjal-mensos-dapat-tambahan-anggaran-rp-8-81-t,https://www.detik.com/search/searchall?query=blt&page=15
Survei Poligov: 80% Responden Tak Setuju Subsidi BBM Dialihkan Jadi BLT,https://20.detik.com/detikflash/20220911-220911078/survei-poligov-80-responden-tak-setuju-subsidi-bbm-dialihkan-jadi-blt,https://www.detik.com/search/searchall?query=blt&page=15
"Demo di Sampang Ricuh, Massa Blokade Jalan dan Segel Bank",https://www.detik.com/jatim/berita/d-7071379/demo-di-sampang-ricuh-massa-blokade-jalan-dan-segel-bank,https://www.detik.com/search/searchall?query=blt&page=15
Pemkab Gresik Bagikan BLT Dana Bagi Hasil Cukai ke Warga di Kedamean,https://www.detik.com/jatim/berita/d-7018721/pemkab-gresik-bagikan-blt-dana-bagi-hasil-cukai-ke-warga-di-kedamean,https://www.detik.com/search/searchall?query=blt&page=15
"Pemerintah Kucurkan Bansos Rp 11,25 T Saat Pemilu, Begini Respons Puan",https://www.detik.com/jateng/bisnis/d-7168482/pemerintah-kucurkan-bansos-rp-11-25-t-saat-pemilu-begini-respons-puan,https://www.detik.com/search/searchall?query=blt&page=15
"Harga BBM Resmi Naik, Warga Jakarta Mulai Terima BLT Rp 600 ribu",https://finance.detik.com/foto-bisnis/d-6270697/harga-bbm-resmi-naik-warga-jakarta-mulai-terima-blt-rp-600-ribu,https://www.detik.com/search/searchall?query=blt&page=15
"Usai Resmikan PLTS Terapung Cirata, Jokowi Tinjau Pasar Citeko",https://news.detik.com/berita/d-7026963/usai-resmikan-plts-terapung-cirata-jokowi-tinjau-pasar-citeko,https://www.detik.com/search/searchall?query=blt&page=15
Kabar Baik dari Jokowi: BLT El Nino Rp 200 Ribu Meluncur November,https://finance.detik.com/berita-ekonomi-bisnis/d-7002459/kabar-baik-dari-jokowi-blt-el-nino-rp-200-ribu-meluncur-november,https://www.detik.com/search/searchall?query=blt&page=15
6.331 Buruh di Klaten Dapat BLT Cukai Hasil Tembakau,https://www.detik.com/jateng/berita/d-6949971/6-331-buruh-di-klaten-dapat-blt-cukai-hasil-tembakau,https://www.detik.com/search/searchall?query=blt&page=15
Said Abdullah Sebut PPN Rumah Gratis & BLT El Nino Tak Cukup untuk Rakyat,https://news.detik.com/berita/d-7001090/said-abdullah-sebut-ppn-rumah-gratis-blt-el-nino-tak-cukup-untuk-rakyat,https://www.detik.com/search/searchall?query=blt&page=15
Jokowi Buka Opsi Bantuan Beras 10 Kg Diperpanjang Sampai Maret 2024,https://finance.detik.com/berita-ekonomi-bisnis/d-7003567/jokowi-buka-opsi-bantuan-beras-10-kg-diperpanjang-sampai-maret-2024,https://www.detik.com/search/searchall?query=blt&page=16
"Cerita Mensos, Ada Uang Bansos Nyangkut di Bank Tak Tersalurkan",https://finance.detik.com/berita-ekonomi-bisnis/d-7024258/cerita-mensos-ada-uang-bansos-nyangkut-di-bank-tak-tersalurkan,https://www.detik.com/search/searchall?query=blt&page=16
"Petugas Gabungan Ditembaki OTK Saat Bagikan BLT di Kaimana, 1 Polisi Luka",https://news.detik.com/berita/d-6941180/petugas-gabungan-ditembaki-otk-saat-bagikan-blt-di-kaimana-1-polisi-luka,https://www.detik.com/search/searchall?query=blt&page=16
BLT Solusi BBM Naik?,https://20.detik.com/dmentor/20220904-220905036/blt-solusi-bbm-naik,https://www.detik.com/search/searchall?query=blt&page=16
"OTK Tembaki Rombongan Petugas Pos Hendak Bagi BLT di Kaimana, 1 Polisi Luka",https://www.detik.com/sulsel/hukum-dan-kriminal/d-6941108/otk-tembaki-rombongan-petugas-pos-hendak-bagi-blt-di-kaimana-1-polisi-luka,https://www.detik.com/search/searchall?query=blt&page=16
"Jokowi Bagi-bagi BLT di Pasar Brahrang Binjai, Pedagang Senang",https://www.detik.com/sumut/berita/d-6894801/jokowi-bagi-bagi-blt-di-pasar-brahrang-binjai-pedagang-senang,https://www.detik.com/search/searchall?query=blt&page=16
Dinsos Gresik Serahkan BLT Dana Bagi Hasil Cukai Tembakau ke 170 Warga,https://www.detik.com/jatim/berita/d-6928641/dinsos-gresik-serahkan-blt-dana-bagi-hasil-cukai-tembakau-ke-170-warga,https://www.detik.com/search/searchall?query=blt&page=16
Cair... cair... cair... BLT Rp 600 Ribu Mengalir buat Nelayan,https://finance.detik.com/foto-bisnis/d-6074841/cair-cair-cair-blt-rp-600-ribu-mengalir-buat-nelayan,https://www.detik.com/search/searchall?query=blt&page=16
Eks Kades di Sampang Ditahan di Kasus Korupsi BLT Rp 359 Juta,https://www.detik.com/jatim/hukum-dan-kriminal/d-6927859/eks-kades-di-sampang-ditahan-di-kasus-korupsi-blt-rp-359-juta,https://www.detik.com/search/searchall?query=blt&page=16
Hore! Honor Guru PAUD Gunungkidul Dinaikkan Jadi Rp 350 Ribu Per Bulan,https://www.detik.com/jogja/berita/d-7872385/hore-honor-guru-paud-gunungkidul-dinaikkan-jadi-rp-350-ribu-per-bulan,https://www.detik.com/search/searchall?query=blt&page=16
